user,trip,overspeed,accel,decel,stop,start,dist,,,,,,
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1601881400748 ,574,20,11,3,3,14787.767,,,,,,
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1601905251671 ,432,13,3,0,5,21536.26,,,,,,
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1601912992754 ,632,8,2,1,7,19813.14,,,,,,
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1601939426897 ,464,18,10,2,5,18114.406,,,,,,
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1601969194774 ,576,11,3,0,8,15338.869,,,,,,
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1602026075677 ,465,21,7,1,7,17029.723,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1597873543761 ,403,35,8,0,2,21877.852,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1597921657122 ,642,34,4,0,4,28577.32,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1597960198300 ,664,25,5,1,3,22059.39,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1597998961950 ,488,35,5,0,4,24532.912,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598305862439 ,333,24,10,0,4,21843.902,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598344586010 ,524,28,4,0,1,23225.912,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598391632545 ,879,23,0,0,2,22280.994,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598443720334 ,393,25,5,0,3,26801.979,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598477971321 ,799,24,6,0,2,22337.281,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598526757804 ,549,27,2,0,7,28932.285,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598565184984 ,630,26,10,0,4,22145.744,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598602121045 ,650,38,16,1,6,23128.336,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598825071407 ,466,24,4,0,1,22034.516,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598865508044 ,502,28,8,0,5,23534.158,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598910558762 ,444,33,6,1,4,21920.406,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598949057980 ,674,24,4,0,6,23801.963,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1598996896509 ,528,16,4,0,2,22088.332,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599035132800 ,988,30,0,0,4,22974.953,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599083332020 ,362,20,5,0,3,22096.705,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599121639714 ,714,25,9,0,4,23591.662,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599169833944 ,588,35,5,0,3,22038.332,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599207941904 ,659,62,9,0,10,27292.393,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599428895900 ,606,12,1,0,3,22037.896,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599469867702 ,776,23,3,0,0,19324.229,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599514303558 ,635,23,7,0,5,22178.49,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599563615297 ,741,18,7,0,3,14851.247,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599576529041 ,583,21,4,0,6,32777.33,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599601478829 ,529,27,9,0,3,22385.332,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599642958283 ,471,24,7,0,3,23403.625,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599687863065 ,332,20,5,0,3,22099.547,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599726975199 ,272,28,5,1,10,23266.764,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1599736546613 ,682,25,0,0,6,34743.01,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600033146059 ,562,39,10,1,5,21940.44,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600073059189 ,438,43,4,0,12,25307.42,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600119959755 ,346,21,4,0,4,22121.46,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600162901207 ,507,57,4,1,4,25054.068,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600206460875 ,568,33,5,0,2,22244.748,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600247592180 ,444,35,3,0,2,23419.656,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600292928503 ,555,20,4,0,2,22082.246,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600340794156 ,294,18,2,0,2,23762.562,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600637875550 ,558,42,9,0,4,22079.58,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600684573543 ,620,32,6,0,10,27987.092,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600724868726 ,641,33,5,0,4,22123.62,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600774541649 ,1105,20,3,0,1,23359.795,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600811471554 ,508,23,4,1,3,22057.566,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600849190564 ,570,30,6,0,5,19270.938,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600894709962 ,1281,21,6,1,5,22129.844,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1600918939470 ,331,36,18,1,5,23261.188,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601243226695 ,462,28,3,0,2,22051.658,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601295666509 ,490,43,4,1,8,24698.432,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601328712791 ,558,17,4,0,2,22126.344,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601371123249 ,658,34,7,0,5,23160.305,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601848192777 ,549,43,9,0,4,21854.879,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601885299573 ,585,36,7,0,5,23275.2,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601934483541 ,466,38,5,1,3,24871.988,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1601981364189 ,484,15,1,0,2,23404.295,,,,,,
mR1AEwxnyBfdh0JY63T5KFW4jok1,1602020906458 ,535,25,3,0,1,22257.598,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1597876198367 ,858,12,8,0,3,91823.32,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1597912053516 ,2567,9,10,0,6,82372.734,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1597918591933 ,448,5,2,0,1,16188.459,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1597962144250 ,469,13,4,1,5,91796.19,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1597996540664 ,1766,48,13,3,5,91366.766,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598221218307 ,293,24,12,0,10,28094.133,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598230514785 ,1095,11,5,2,6,25027.24,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598267719231 ,488,13,3,2,5,45124.133,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598307139023 ,606,5,3,3,5,91714.26,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598344342100 ,1084,17,9,1,13,92848.26,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598394561145 ,390,8,3,0,2,71823.48,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598400124262 ,2133,13,5,0,2,76256.63,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598417371472 ,457,5,4,1,4,12589.578,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598420571553 ,165,20,6,1,1,111019.97,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598429705574 ,275,34,10,2,12,34726.43,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598487154606 ,1362,13,3,1,4,13867.361,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598492408054 ,534,29,7,2,5,26085.793,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598506279443 ,968,15,3,1,6,10643.713,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598514872920 ,213,9,2,0,2,29493.447,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598567309852 ,821,9,1,1,7,45581.387,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598609807501 ,2763,36,21,1,14,56809.344,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598825609373 ,539,32,7,1,17,51392.895,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598860939036 ,452,20,10,0,14,46931.855,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598911654631 ,1756,2,1,0,0,32084.041,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598948371808 ,473,12,8,1,3,36090.87,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1598998674633 ,270,5,0,0,1,32154.945,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599020081742 ,425,4,3,0,3,59764.91,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599037689950 ,576,7,7,0,4,94299.03,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599085278031 ,827,29,5,3,9,32075.219,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599098569657 ,149,12,4,1,1,53683.043,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599125626042 ,844,3,3,0,3,34343.074,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599172660228 ,327,11,6,0,2,33628.715,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599177301317 ,391,8,4,0,2,16563.723,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599208694408 ,238,26,7,2,4,47229.805,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599430739030 ,46,5,1,0,7,71292.85,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599459920838 ,826,12,7,0,2,27888.166,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599469480913 ,2421,17,1,0,2,14317.894,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599527020418 ,1840,23,8,0,7,22151.541,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599541075121 ,739,17,1,2,3,17561.486,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599544560561 ,622,15,4,0,6,58175.082,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599566097690 ,778,11,7,3,7,26136.854,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599603816347 ,727,21,7,0,5,89099.95,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599643645909 ,473,9,4,1,3,23382.479,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599648759902 ,421,7,0,0,2,56977.15,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599719482196 ,1148,42,9,5,6,44011.723,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599726840434 ,279,49,21,3,16,38661.88,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599741478363 ,500,6,0,0,4,17437.938,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1599747786462 ,70,13,5,1,2,35448.78,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600035797493 ,1068,8,4,0,4,29011.186,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600047084696 ,471,16,9,0,2,21027.951,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600076729512 ,504,25,6,1,4,42505.04,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600121141543 ,2114,9,3,0,6,23049.277,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600147434638 ,813,10,4,0,2,22039.027,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600379527682 ,439,7,3,0,3,29885.896,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600403967402 ,1245,34,13,0,5,46469.637,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600410949955 ,1445,24,10,0,7,22725.012,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600416417066 ,229,49,11,1,16,77899.375,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600516862792 ,2426,10,0,0,4,14964.887,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600528511474 ,247,6,1,1,3,23923.705,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600650816613 ,364,33,4,4,4,31113.273,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600668378009 ,278,23,4,1,5,17437.639,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600688057933 ,114,16,2,0,6,26281.81,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600727659100 ,2982,27,5,0,2,14485.695,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600746478134 ,1124,33,4,0,2,12175.68,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600754814734 ,463,17,3,0,6,14947.781,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600780302087 ,824,11,4,0,11,19719.574,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600823220993 ,633,35,8,2,12,19874.28,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600839637613 ,546,28,10,0,8,15976.121,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600847015432 ,278,24,8,1,8,14692.08,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1600895441546 ,416,24,15,0,4,83667.234,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601242770480 ,312,23,4,2,9,34239.69,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601286285109 ,927,20,4,1,2,36422.582,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601329963225 ,830,11,0,1,4,45932.695,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601356929062 ,160,11,4,0,2,31801.469,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601849951591 ,1147,15,10,0,6,71342.766,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601895263130 ,70,10,5,0,3,48230.14,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601936453769 ,2061,11,5,1,9,71704.78,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1601975560797 ,126,31,8,3,15,47596.71,,,,,,
MtmgLLuSAGcIVCbW1GIcrpbT7e32,1602023152871 ,264,14,11,0,4,102439.1,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1597922659385 ,205,76,28,9,19,48118.883,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1598127795722 ,2138,26,16,1,18,47308.1,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1598356884661 ,1752,31,8,0,7,13374.012,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1599197047427 ,1806,30,18,0,7,57773.883,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1599215101452 ,1116,39,19,2,12,65454.508,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1599609089254 ,1393,2,1,1,0,35317.484,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1599628620969 ,1125,11,7,1,6,51328.664,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1599947876757 ,646,4,6,1,4,31615.895,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1599970669836 ,114,26,10,0,11,40784.984,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1599994295146 ,1177,13,2,0,1,42366.594,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1600072223645 ,259,24,6,1,7,11196.819,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1600084977844 ,134,22,4,2,9,20195.93,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1600152363975 ,1122,27,8,5,12,10428.188,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1600419445590 ,766,85,21,7,28,46555.22,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601008853476 ,458,37,3,0,9,55915.625,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601079287048 ,1443,41,18,5,17,27032.312,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601151157380 ,68,5,1,0,3,18214.459,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601163521422 ,182,32,9,3,10,27652.941,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601282405918 ,802,38,10,0,15,13424.432,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601435883990 ,1216,52,27,12,22,48188.312,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601554731011 ,232,8,1,0,3,41926.2,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601636944472 ,433,15,7,3,3,10397.089,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601695686569 ,624,67,27,11,22,87318.49,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601782024466 ,424,11,3,0,2,26421.213,,,,,,
MYqgrzzZn4g84qCwc9oxe95hiUG2,1601796891775 ,910,8,0,0,1,42552.656,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1598910897632 ,976,10,2,0,3,12480.129,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1598998309860 ,592,19,6,1,2,65263.18,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599084527167 ,78,10,4,0,2,49358.48,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599171386748 ,1286,25,15,4,5,62959.08,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599205860870 ,1294,33,17,4,6,62841.766,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599429858130 ,40,34,11,0,3,64637.098,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599516844824 ,1212,25,19,2,9,67377,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599541506555 ,704,35,13,0,5,63716.23,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599603701507 ,1340,23,9,1,1,59031.453,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1599622969163 ,151,6,1,0,2,39293.984,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600036821068 ,1533,65,30,2,17,67646.66,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600074278897 ,1186,47,10,3,7,64091.58,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600123207635 ,222,35,19,1,6,65409.293,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600156962627 ,615,38,8,3,11,63286.16,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600242980007 ,1223,43,10,2,13,65223.426,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600383685752 ,1253,52,17,3,6,50157.99,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600641344206 ,1145,57,22,3,10,65442.94,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600675999088 ,600,29,4,0,5,62404.883,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600727541275 ,234,35,14,1,6,64473.29,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1600815881267 ,1119,14,10,2,4,44682.473,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601246635787 ,1195,29,17,2,5,56177.027,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601351804371 ,1093,36,16,6,10,10044.168,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601636273463 ,1256,8,10,2,5,11121.521,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601781465277 ,1154,14,6,1,3,24388.344,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601791812131 ,1323,18,8,2,6,28435.69,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601938592605 ,1074,17,7,2,5,10640.704,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601947668252 ,1182,35,15,2,4,34052.188,,,,,,
N22MH1kIRVhdUawBqeyw8C8B4c42,1601975090270 ,645,15,6,1,7,18479.39,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1597977072374 ,698,13,2,0,4,25446.5,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1597983643287 ,755,1,3,1,2,41394.5,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1597991727260 ,197,14,2,0,5,64071.86,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1598068889859 ,568,9,1,1,5,17478.488,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1598074872428 ,863,11,4,2,2,16266.1,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1598259192651 ,62,29,6,0,8,14593.607,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1598342426637 ,173,8,1,0,0,10064.02,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1598840665402 ,802,5,0,0,0,22559.172,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1598864147690 ,735,9,2,0,2,24117.615,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599083548522 ,402,3,0,0,0,22534.324,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599101524642 ,1424,19,5,3,13,36591.5,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599188057634 ,880,4,4,0,5,10692.638,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599366011889 ,783,8,1,0,1,10008.619,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599428276507 ,663,2,5,0,1,23288.455,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599483991458 ,529,10,1,0,0,25031.762,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599517098171 ,523,4,4,1,7,23205.535,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599555153070 ,919,7,6,0,2,25850.48,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599689760869 ,865,5,3,0,2,22368.2,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1599731024900 ,3260,9,0,0,0,24168.572,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600034289547 ,710,9,2,0,3,23272.61,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600072304638 ,547,6,6,3,5,32504.818,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600157354923 ,600,6,0,0,0,24244.625,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600207624734 ,543,5,2,1,4,23334.178,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600234286929 ,202,9,2,1,2,27791.545,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600243444389 ,646,15,4,1,7,18767.465,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600293973210 ,432,9,4,1,6,23133.898,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600330466212 ,611,6,1,0,4,24195.496,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600380784802 ,815,11,1,0,4,23293.13,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600416724754 ,581,8,4,0,11,22160.79,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600485631616 ,1048,1,0,0,1,18624.041,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600492210328 ,657,0,1,0,0,18768.426,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600639443544 ,747,14,3,1,9,23176.752,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600675776093 ,3167,8,0,0,9,25509.684,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600726306173 ,261,19,1,0,7,23267.52,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600763315390 ,775,6,1,0,2,22843.107,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600812285918 ,521,13,2,0,2,23271.057,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600849260055 ,736,9,3,0,4,30158.92,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600898908690 ,530,15,4,1,6,23185.258,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1600984714612 ,395,7,2,0,4,23225.45,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601021303346 ,921,6,0,1,5,22689.918,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601244068619 ,391,5,3,0,5,23256.707,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601280795576 ,224,10,1,1,1,22696.266,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601505802745 ,510,3,1,0,3,25109.414,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601558375010 ,422,8,0,0,1,128264.164,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601726487016 ,746,10,4,2,3,152847.69,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601877774416 ,645,19,9,3,10,30071.52,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601882833382 ,749,10,2,1,6,29929.008,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1601948128580 ,965,16,8,0,11,23994.574,,,,,,
nCNXFUZGrIfyvPAtEmWgq6ViALn1,1602020265554 ,645,11,3,0,6,26947.996,,,,,,
NmwNlgbaMpP3eJGDkbsPgwjCUcl2,1597961718573 ,791,7,1,1,1,35013.348,,,,,,
NmwNlgbaMpP3eJGDkbsPgwjCUcl2,1597997192412 ,967,14,4,0,4,33187.438,,,,,,
