"User","Trip","Speeding"
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1598832375932,1343
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1600878154832,814
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1598509583602,2735
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1597903200750,833
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1598942515462,502
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1597974343993,2061
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1599198076316,934
"IZO2Tb52sVbJivbxPeHC86qVm2i2",1599003190642,523
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599546868721,1497
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601272654410,1293
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599778710377,1050
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601123530105,760
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600074280162,431
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600675030301,520
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601096994456,122
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601852641088,1069
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599101916833,1083
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598418965223,1200
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1597965009926,1072
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598613626463,353
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598915003204,1027
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601369290479,335
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601995085004,508
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599262669533,1088
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598451028097,590
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599468754029,1027
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598968301667,582
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598761920573,926
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599664731170,571
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599699999639,787
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599001200289,1106
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601075385084,480
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600383237744,987
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600937554073,740
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601888555445,781
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599971829090,744
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599209594310,1208
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600996576259,379
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1597909847865,345
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600011640126,437
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598884739399,456
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598603411626,1237
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598222599373,1173
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598306120696,881
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599605528581,1086
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600391076242,207
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598483485767,1085
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598569398398,861
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599826210590,661
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598680065274,436
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600333082808,644
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601006208134,2650
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600901608900,1099
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601939280656,1069
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598670243877,241
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600246563113,762
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598259615557,665
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1597929699999,474
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599144617585,452
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600158221161,829
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598949923853,1193
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600124151649,2014
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598194402947,774
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599118317601,2003
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600765267671,544
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600297115100,983
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600987970571,855
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599174146795,1063
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599087626714,1010
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598827464501,898
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599879182802,329
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598860810203,278
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599641647939,877
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600037331298,649
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598856671358,845
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601356512720,791
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601974949244,647
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599519135690,640
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598345439373,555
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601505069099,480
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601815512996,410
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1597916287783,343
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600729783704,946
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600311459468,1922
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600267092921,509
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599750279881,478
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598504904566,2181
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600155176154,317
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598090788516,410
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598363331840,1032
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601333531280,1820
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599433092830,919
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601246381062,940
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598075347837,331
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599728006808,916
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599354269141,467
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600209677109,929
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601693247785,489
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601531419530,261
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598230535999,300
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1601710748029,321
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599802350794,1609
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598396462259,1199
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600828464334,368
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1597982867033,1174
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599036621122,685
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599578042795,515
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599394951231,514
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600358297024,796
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1600079856486,398
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1598116749837,446
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599098311354,757
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599230049185,414
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599894450307,2423
"j6DaHN4OqtX1JiAftcDObOqKqeg1",1599960516438,3390
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598314422785,230
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598917590103,207
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1599227039414,381
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598259831509,352
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1599180306203,251
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1599005581985,324
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598519179292,274
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1599091538639,256
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598832751916,211
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598953168027,312
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598866791141,410
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598398817092,67
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598602084797,312
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1598485389372,148
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1599437478839,215
"jBKIDnDw1SWPZ6dei9ij2X8nkhB2",1599284211568,271
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599604756541,154
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600337934417,174
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599000303355,191
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598955105614,76
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600765833176,82
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600431814582,591
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600728633161,191
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599556566842,156
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1601107845968,148
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598395964162,230
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600857847704,113
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600382423648,203
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1601246734705,164
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599473039491,386
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600900794972,153
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599379688332,681
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599132901116,337
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600296428575,212
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599432636080,90
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598912507709,236
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599518510709,176
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598433083360,194
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598871463397,295
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599220353532,395
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600680477344,179
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598524095015,402
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599373524421,605
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600947868011,250
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598568380334,166
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1601379875295,323
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599173291033,213
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600987587527,165
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599087550321,180
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598307803020,212
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1599037924862,157
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598348048354,151
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598605405173,186
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1601011975412,155
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600816683629,118
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1600420307175,387
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1601028678124,214
"jfcDECWzUAP9hYh1Tvbn9Ku6alv1",1598482142488,183
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600568507856,884
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598431743799,2337
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601358196231,1529
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600158064865,2273
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598479899764,2370
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599602759587,2644
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601885407643,2655
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600762110599,2642
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598000460577,2027
"JJAjBmyKRmMBQA2rWeig2t9Va183",1597914403507,2263
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600932035806,11058
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600073116996,2396
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599553570948,2369
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599170979070,2667
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600641287926,2208
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599622782677,2100
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600209483178,2270
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600034444385,2237
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599208430561,2141
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599689466866,2456
"JJAjBmyKRmMBQA2rWeig2t9Va183",1597874595936,2465
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598517541044,2588
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601179539003,10080
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599812746189,1019
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601936942861,717
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599726960205,2419
"JJAjBmyKRmMBQA2rWeig2t9Va183",1597961090777,2417
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598997586312,2261
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598918230844,2580
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599085027235,2543
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600416580911,1503
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599516070008,2834
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599036475049,2094
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598220516961,2759
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598306767648,2594
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601971682583,2439
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600382510654,1802
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601850886571,2294
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599467860864,1983
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599122859900,2553
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599431053736,1588
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600921075930,1301
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600727701076,2002
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600848466373,1948
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601617265698,3786
"JJAjBmyKRmMBQA2rWeig2t9Va183",1599775627808,2659
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600675596047,2490
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598393138834,2716
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601939311667,1814
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600814606579,1888
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600243662840,2301
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598346309315,2221
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601430094469,3122
"JJAjBmyKRmMBQA2rWeig2t9Va183",1601332309379,2475
"JJAjBmyKRmMBQA2rWeig2t9Va183",1600121326624,2370
"JJAjBmyKRmMBQA2rWeig2t9Va183",1598264339245,2289
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598595424044,790
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598507809398,999
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600903748435,3372
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598910091533,660
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600217674748,976
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1597908987486,747
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600678280374,382
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601849822897,551
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601472470710,627
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600760361346,440
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1597960338411,763
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601461462163,623
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599689352310,723
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601285557346,495
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598479248026,776
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601570541950,940
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598392847481,759
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599439985584,857
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1597994932039,616
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600157026071,737
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599005835673,882
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598945355278,663
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600845439608,843
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598306289555,701
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600121103055,631
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599516641009,962
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599170825080,755
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600650938013,719
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601711883309,1081
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600046075205,325
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600253263356,509
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600820989110,676
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599084106105,542
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601543059551,987
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600039174819,84
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601555235464,378
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601882496935,726
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598427109737,733
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601015540320,957
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601273014724,119
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1600068369388,747
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1601734037296,2036
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599603357660,652
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598577448483,925
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1598860298987,799
"JPodelMBZCb8gFhTzM0vGKlvj3C3",1599651675222,1240
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1600075701780,312
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1600312158196,989
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1601379406753,77
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599173127090,361
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1600420789741,390
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599104710440,335
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1598310154919,476
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1601442219201,538
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1602025296088,502
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599519948043,463
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1600300838614,543
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1598482353959,550
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599323621016,280
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1598699893427,733
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1598677218670,150
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599273997202,599
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1600161816253,358
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599470354543,352
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1598261082004,525
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599124313401,484
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1601853325402,349
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1599211271705,60
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1598680445237,238
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1600768596102,368
"JV1GRUTuf9WWI6lXIS01DKDXBVk1",1600248502799,499
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600941663936,353
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598154364830,278
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600991357628,5872
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601777258732,240
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600823800414,1464
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601532954937,268
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598998086905,3805
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599643919091,337
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599773243082,183
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601934808448,499
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598911031903,633
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598350015742,731
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598219571588,599
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598392466422,343
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601288404692,654
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599729807345,422
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599515595499,822
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601980023448,671
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600669304256,372
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598478295783,389
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599429042118,517
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599016824402,3497
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598511004044,23
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598609230158,437
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1597960362843,635
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601012345877,106
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598824713941,559
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599284340093,284
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600293296083,423
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599096381828,859
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1597998300110,708
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600638888596,450
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599688527024,395
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601791454802,148
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599719852781,11
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598952330116,464
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598522404394,850
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600034529583,488
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598748815257,8
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600983391536,103
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601890858434,186
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601165836665,412
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599125538310,743
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601556827186,426
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599792935599,5208
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600074859841,440
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599781139977,403
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598565025713,511
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601005645640,1070
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601353238809,471
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601848469065,377
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600310422313,250
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599088199578,76
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600301195030,774
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601342513381,0
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598141316861,174
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598681944229,160
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601002091819,1043
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600327460284,633
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600833301136,3314
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599276962328,267
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601877796672,15
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599784330351,1954
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598764852366,2
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1599479431836,596
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598686459316,199
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600323218471,348
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598306115551,360
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600314063426,274
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598866396107,654
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598436777789,664
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1597919125045,717
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601243806924,377
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1601330102919,437
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1598181758831,560
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1597874103305,532
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600850033161,6246
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1602021186667,610
"jzw9585Px5SVcmfMrV4aAMNBQVj2",1600812143974,480
"K3T06SzNicTzFwyWDJGcUEdBgKE3",1600478840901,433
"K3T06SzNicTzFwyWDJGcUEdBgKE3",1598774950318,257
"K3T06SzNicTzFwyWDJGcUEdBgKE3",1600423442693,180
"K3T06SzNicTzFwyWDJGcUEdBgKE3",1601971389625,193
